date,type,registration,operator,fatalities,location,country,cat,year
15-May-80,Grumman G-73 Mallard,Unknown,Chalk's,0.0,Miami Seaplane B...,USA,H2,1980
16-May-80,Curtiss C-46A,YN-BVL,LANICA,0.0,Bonanza-San Pedr...,Nicaragua,A1,1980
19-May-80,Learjet 25D,N125NE,Northeast Jet,2.0,"near Sarasota, FL, US...",Atlantic Ocean,A1,1980
22-May-80,Dornier Do 28D-2 Skyservant,58+88,German AF,0.0,FÃ¼rstenfeldbruck,Germany,A1,1980
24-May-80,Convair CV-240-0,N300GR,private,3.0,"near Daytona Beach, FL",USA,A1,1980
24-May-80,DHC-3 Otter,CF-GBX,Central Air Transport,0.0,"Carling Lake, ON",Canada,A1,1980
26-May-80,Fokker F-27 Friendship 400M,NAF904,Nigerian AF,18.0,near Lagos,Nigeria,A1,1980
28-May-80,Douglas C-47 (DC-3),HR-SAC,SAHSA,0.0,Utila,Honduras,A1,1980
28-May-80,Lockheed C-130H Hercules,T.10-1,Spanish AF,10.0,near Las Palmas-Gando...,Spain,A1,1980
31-May-80,Antonov An-2TD,SP-ANC,WSK Mielec,0.0,Gierioz,Poland,A1,1980
02-Jun-80,Fairchild F-27J,CP-1117,LAB,13.0,near Yacuiba,Bolivia,A1,1980
03-Jun-80,Shorts 330-100,N844SA,Suburban Airlines,0.0,Allentown Intern...,USA,O1,1980
06-Jun-80,Antonov An-22A,CCCP-09311,Soviet AF,3.0,near Moskva-Vnukovo A...,Russia,A1,1980
08-Jun-80,Yakovlev Yak-40K,D2-TYC,TAAG,19.0,near Matala,Angola,C1,1980
12-Jun-80,Avia 14T,3151,Czechoslovak AF,0.0,Brno-Cernovice,Czech Rep.,A1,1980
12-Jun-80,Swearingen SA226-TC Metro II,N650S,Air Wisconsin,13.0,"near Valley, NE",USA,A1,1980
12-Jun-80,Yakovlev Yak-40,CCCP-87689,"Aeroflot, Tajikistan",29.0,near Dushanbe,Tajikistan,A1,1980
14-Jun-80,Antonov An-26,235,Afghan AF,0.0,Khost Airport (KHT),Afghanistan,A1,1980
17-Jun-80,Antonov An-26,229,Soviet AF,0.0,Kabul Airport (KBL),Afghanistan,A1,1980
19-Jun-80,DC-9-81 (MD-81),N1002G,McDonnell Douglas,0.0,Yuma Internation...,USA,A1,1980
19-Jun-80,SE-210 Caravelle VI-R,N905MW,Airborne Express,0.0,Atlanta Municipa...,USA,A1,1980
21-Jun-80,Hawker Siddeley HS-748,HS-THG,Thai Airways,0.0,Chiang Rai Airpo...,Thailand,A1,1980
22-Jun-80,Lockheed L-1049H Super Constellation,N74CA,Air Traders Int.,3.0,near Columbus Municip...,USA,A1,1980
27-Jun-80,Douglas DC-9-15,I-TIGI,Itavia,81.0,"near Ustica, Italy [T...",Mediterranean Sea,C1,1980
27-Jun-80,BN-2A-6 Islander,I-BADE,Transavio,0.0,near Isola d'Elba,Italy,A1,1980
30-Jun-80,Boeing 737-287C,LV-JND,Aerolineas Argentinas,0.0,"Buenos Aires, BA",Argentina,H2,1980
02-Jul-80,Douglas C-47 (DC-3),Unknown,Thai Navy,2.0,near Prachuap Khiri K...,Indian Ocean,A1,1980
05-Jul-80,Fairchild C-119 Flying Boxcar,N90268,Gifford Aviation,0.0,King Salmon Airp...,USA,A1,1980
07-Jul-80,Embraer EMB-110P1 Bandeirante,XA-DAK,Instituto Mex. de Seguridad Social,13.0,near Tepic Airport (TPQ),Mexico,A1,1980
07-Jul-80,BN-2A-26 Islander,EI-BBR,Aer Arann,0.0,Galway-Carnmore ...,Ireland,A1,1980
08-Jul-80,Tupolev Tu-154B-2,CCCP-85355,"Aeroflot, Kazakstan",166.0,near Alma-Ata Airport...,Kazakhstan,A1,1980
10-Jul-80,Douglas C-47B (DC-3),4X-FNV/036,Israeli AF,4.0,North Sinai,Egypt,A1,1980
11-Jul-80,Boeing 727,Unknown,Northwest Orient Airlines,0.0,Seattle/Tacoma I...,USA,H2,1980
12-Jul-80,DHC-6 Twin Otter 300,943,Chilean AF,1.0,near Santiago-Los Cer...,Chile,A1,1980
12-Jul-80,Douglas DC-3,Unknown,Unknown,3.0,Port-au-Prince A...,Haiti,A1,1980
12-Jul-80,Boeing 727,Unknown,Philippine Air Lines,0.0,Manila,Philippines,H2,1980
14-Jul-80,Vickers 745D Viscount,HC-BHB,Aerolineas Condor,0.0,Loja Airport (LOH),Ecuador,A1,1980
17-Jul-80,Vickers 708 Viscount,G-ARBY,Alidair,0.0,Ottery St. Mary,U.K.,A1,1980
18-Jul-80,Yakovlev Yak-40,CCCP-87793,"Aeroflot, Arkhangelsk",0.0,Arkhangelsk-Tala...,Russia,A1,1980
22-Jul-80,Lockheed L-1011 TriStar,Unknown,Delta Air Lines,0.0,Camaguey,Cuba,H2,1980
24-Jul-80,Nord 2501D Noratlas,HC-AXK,ATESA,2.0,within Pastaza province,Ecuador,A1,1980
24-Jul-80,Boeing 737-269,9K-ACV,Kuwait Airways,0.0,"Kuwait, Manama, ...",Kuwait,H2,1980
27-Jul-80,Douglas DC-7CF,CP-1291,Lambda Air Cargo,0.0,Trujillo Airport...,Peru,U1,1980
27-Jul-80,Consolidated P4Y-2G Super Privateer,N2870G,Hawkins & Powers,0.0,"Ramona Airport, CA",USA,A1,1980
31-Jul-80,Boeing 707-358C,4X-ATX,El Al,0.0,Tel Aviv-Ben Gur...,Israel,O2,1980
31-Jul-80,Antonov An-2R,SP-WLU,ZUA,0.0,Krosinko,Poland,A1,1980
01-Aug-80,Douglas R4D-5 (DC-3),N45864,private,0.0,New Smyrna Beach...,USA,A1,1980
01-Aug-80,Douglas DC-8-43F,OB-R-1143,Aeronaves del Peru,3.0,near Mexico City-Juar...,Mexico,A1,1980
03-Aug-80,DHC-3 Otter,N433GR,Yute Air Alaska,2.0,"near Togiak, AK",USA,A1,1980
06-Aug-80,Fairchild F-27,N707WA,Athens Leasing Corp.,0.0,"near Bridgeport, TX",USA,A2,1980
07-Aug-80,Tupolev Tu-154B-1,YR-TPH,Tarom,1.0,Nouadhibou Airpo...,Mauritania,A1,1980
10-Aug-80,Boeing 737,Unknown,Air Florida,0.0,Havana,Cuba,H2,1980
11-Aug-80,BN-2A-6 Islander,PT-KAC,Prospec,3.0,near Rio de Janeiro-S...,Brazil,A1,1980
13-Aug-80,Learjet 35A,EC-DFA,Spantax,4.0,near Palma de Mallorc...,Spain,A1,1980
13-Aug-80,Boeing 737,Unknown,Air Florida,0.0,Havana,Cuba,H2,1980
14-Aug-80,DC-10,Unknown,National Airlines,0.0,Havana,Cuba,H2,1980
16-Aug-80,Lockheed L-1011 TriStar,Unknown,Delta Air Lines,0.0,Havana,Cuba,H2,1980
16-Aug-80,DC-9,Unknown,Republic Airlines,0.0,Havana,Cuba,H2,1980
16-Aug-80,Boeing 727,Unknown,Eastern Air Lines,0.0,Havana,Cuba,H2,1980
18-Aug-80,DC-9,Unknown,Eastern Air Lines,0.0,Atlanta Municipa...,USA,H2,1980
19-Aug-80,Fokker F-27 Friendship 400,XY-ADO,Burma Airways,0.0,Maulmyine Airpor...,Myanmar,A1,1980
19-Aug-80,Lockheed L-1011 TriStar 200,HZ-AHK,Saudi Arabian,301.0,Riyadh Internati...,Saudi Arabia,A1,1980
23-Aug-80,Douglas C-47 (DC-3),HJ235,Indian AF,9.0,Guwahati,India,A1,1980
25-Aug-80,BN-2A Trislander Mk.III-1,9L-LAQ,Sierra Leone Airways,0.0,Freetown-Hasting...,Sierra Leone,O1,1980
26-Aug-80,Lockheed L-1011 TriStar,Unknown,Eastern Air Lines,0.0,Havana,Cuba,H2,1980
26-Aug-80,Vickers 812 Viscount,PK-IVS,"FEAT, op.for Bouraq Indonesia",37.0,near Jakarta-Kemayora...,Indonesia,A1,1980
28-Aug-80,Vickers 768D Viscount,VT-DJC,Huns Air,0.0,Vijayawada Airpo...,India,A1,1980
29-Aug-80,DC-8,Unknown,Braniff Airways,0.0,Lima-Callao Inte...,Peru,H2,1980
29-Aug-80,Douglas C-47B (DC-3),2016,TAM Paraguay,1.0,AsunciÃ³n,Paraguay,A1,1980
02-Sep-80,DHC-6 Twin Otter 300,HC-BAV,TAME Ecuador,0.0,24 Mayo Airstrip...,Ecuador,A1,1980
03-Sep-80,Boeing 727-21,N327PA,Pan Am,0.0,San JosÃ©-Juan S...,Costa Rica,A1,1980
05-Sep-80,Lockheed L-100-20 Hercules,KAF317,Kuwait AF,8.0,Saint-Vincent-de...,France,A1,1980
05-Sep-80,Lockheed P-3B Orion,154591,US Navy,0.0,Barbers Point NA...,USA,A1,1980
06-Sep-80,BN-2A-21 Islander,5T-MAQ,Mauritanian AF,0.0,Unknown,Mauritania,U1,1980
08-Sep-80,Boeing 727,Unknown,Eastern Air Lines,0.0,"Tampa, Havana",Cuba,H2,1980
09-Sep-80,Boeing 727,Unknown,United Airlines,0.0,Sacramento Metro...,USA,O2,1980
10-Sep-80,Douglas C-47 (DC-3),HK-329,Aeronorte,3.0,near Puerto BerrÃ­o,Colombia,A1,1980
12-Sep-80,Boeing 727,Unknown,Eastern Air Lines,0.0,"Miami, FL",USA,H2,1980
12-Sep-80,Douglas DC-8-33F,N715UA,Aeronaves del Peru,3.0,near Iquitos,Peru,A1,1980
12-Sep-80,Douglas DC-3A,N75KW,Florida Commuter Airlines,34.0,near West End Settlement,Bahamas,A1,1980
13-Sep-80,Boeing 727,Unknown,Delta Air Lines,0.0,Havana,Cuba,H2,1980
14-Sep-80,Lockheed C-130E Hercules,453,Saudi AF,89.0,near Madinah-Mohammad...,Saudi Arabia,A1,1980
14-Sep-80,Lockheed C-130H Hercules,9T-TCE,Zaire AF,36.0,Kindu Airport (KND),D.R. Congo,A1,1980
14-Sep-80,Boeing 727,Unknown,Eastern Air Lines,0.0,"Miami, FL",USA,H2,1980
15-Sep-80,Douglas DC-6B,N9018N,JMG Inc,3.0,near Haiti,Haiti,A1,1980
15-Sep-80,Ilyushin Il-14P,CCCP-41831,"Aeroflot, Arkhangelsk",0.0,near Bereznik Airport...,Russia,A1,1980
17-Sep-80,DHC-5D Buffalo,9T-CBC,Zaire AF,33.0,near Kindu Airport (KND),D.R. Congo,A1,1980
17-Sep-80,Boeing 727,Unknown,Delta Air Lines,0.0,Havana,Cuba,H2,1980
18-Sep-80,Douglas DC-7C,N75000,private,0.0,near Castilla la Nueva,Colombia,A1,1980
20-Sep-80,Curtiss C-46A,HI-197,Unknown,0.0,near Peninsula de La ...,Colombia,A1,1980
21-Sep-80,DHC-6 Twin Otter 300,N46RA,Rio Airways,0.0,Wichita Falls-Ki...,USA,A2,1980
22-Sep-80,Convair CV-240-6,ZP-CDO,Unknown,0.0,"near Okeechobee, FL",USA,A1,1980
22-Sep-80,BN-2A-27 Islander,TF-RTO,Flugfelag Austurlands,3.0,Mount SmjÃ¶rfjÃ¶...,Iceland,A1,1980
22-Sep-80,Boeing 707-3J9C,May-02,Iran AF,0.0,Tehran-Mehrabad ...,Iran,O1,1980
23-Sep-80,Ilyushin Il-76,YI-AIO,Iraqi Airways,0.0,Baghdad-Saddam I...,Iraq,C1,1980
24-Sep-80,Antonov An-24TV,YI-AEM,Iraqi Airways,0.0,near Kirkuk Airport (...,Iraq,A1,1980
01-Oct-80,Cessna 500 Citation I,G-BPCP,Penarth Commercial Properties,1.0,Jersey-States Ai...,U.K.,A1,1980
02-Oct-80,Lockheed C-130A Hercules,56-0504,USAF,4.0,"McMinnville, TN",USA,A1,1980
03-Oct-80,Douglas C-47A (DC-3),ECT-025,Kurfiss Aviation,2.0,between Madrid a...,Mediterranean Sea,A1,1980
06-Oct-80,Douglas DC-6BF,YN-BVI,LANICA,0.0,Panama City-Tocu...,Panama,A1,1980
08-Oct-80,Tupolev Tu-154B-2,CCCP-85321,"Aeroflot, Far East",0.0,Chita Airport (HTA),Russia,A1,1980
11-Oct-80,BN-2A-26Â Islander,N851JA,Trans Island Airways,1.0,near Ocean Cay Airport,Bahamas,A1,1980
12-Oct-80,Canadair CL-215,UD.13-13,Spanish AF,2.0,BeniarrÃ©s,Spain,A1,1980
13-Oct-80,Fokker F-27 Friendship 400,PK-PFC,Pelita Air Service,0.0,Misool Island,Indonesia,A1,1980
13-Oct-80,Boeing 727-2F2,TC-JBJ,THY,1.0,Diyarbakir Airpo...,Turkey,H2,1980
14-Oct-80,Embraer C-95 Bandeirante (EMB-110),2143,Brazilian AF,0.0,SÃ£o Paulo-Campo...,Brazil,A1,1980
15-Oct-80,Lockheed CC-130E Hercules,130312,Canadian Armed Forces,8.0,"near Chapais, QC",Canada,A1,1980
16-Oct-80,Fairchild UC-123K Provider,57-6291,USAF,5.0,Fort Sill-Henry ...,USA,A1,1980
17-Oct-80,Beech 200 Super King Air,F-GBRP,Ãtablissements Economique du Casino,7.0,near Colmar-Houssen A...,France,A1,1980
23-Oct-80,DH-114 Heron 1B,J6-LBC,St. Lucia Airways,0.0,Saint Lucia,Saint Lucia,O1,1980
25-Oct-80,Boeing 727,Unknown,Continental Air Lines,0.0,"Miami, FL",USA,H2,1980
27-Oct-80,BN-2A Islander,ZK-IAS,Stewart Island Air Services,0.0,Stewart Island A...,New Zealand,A1,1980
28-Oct-80,Antonov An-12B,CCCP-11104,"Aeroflot, International",6.0,near Kabul Airport (KBL),Afghanistan,A1,1980
29-Oct-80,Lockheed YMC-130H Hercules,74-1683,USAF,0.0,Valparaiso-Wagne...,USA,A1,1980
??-OCT-1980,Curtiss C-46D,CP-1267,Transportes AÃ©reos Bolivar,0.0,La Paz,Bolivia,A1,1980
??-OCT-1980,Dornier Do 28D-1 Skyservant,F-BTCU,HÃ©met Exploration,0.0,"Falea, KÃ©nyÃ©ba...",Mali,A1,1980
03-Nov-80,Convair CV-880,YV-145C,Latin Carga,4.0,Caracas-Simon Bo...,Venezuela,A1,1980
04-Nov-80,Canadair CL-44D4-1,5B-DAN,Cyprus Airways,0.0,Akrotiri RAF (AKT),Cyprus,A1,1980
04-Nov-80,Boeing 737-2M2C,D2-TAA,TAAG,0.0,Benguela Airport...,Angola,A1,1980
04-Nov-80,Douglas C-47B (DC-3),TG-BAC,Aero Express,7.0,near YaxchilÃ¡n,Guatemala,A1,1980
06-Nov-80,DC-9,Unknown,AVENSA,0.0,Havana-JosÃ© Mar...,Cuba,H2,1980
12-Nov-80,Lockheed C-141B Starlifter,67-0030,USAF,13.0,near Cairo West Air Base,Egypt,A1,1980
12-Nov-80,Convair CV-600,CX-BJL,ARCO,0.0,Buenos Aires-Jor...,Argentina,H2,1980
12-Nov-80,Antonov An-2R,SP-CNI,APRL,0.0,Drzenin,Poland,A1,1980
13-Nov-80,Douglas C-47 (DC-3),FAC-1131,SATENA,0.0,near Subachoque,Colombia,A1,1980
15-Nov-80,Curtiss C-46A,N355BY,private,0.0,near Norman's Cay,Bahamas,A1,1980
17-Nov-80,BN-2A Trislander Mk.III,VH-BSG,"Bush Pilots Airways, op.for Provincial Air Services",4.0,Annanberg-Nodabu...,P.N. Guinea,A1,1980
17-Nov-80,BAe Nimrod MR.2,XV256,RAF,2.0,near Forres-Kinloss R...,U.K.,A1,1980
19-Nov-80,Boeing 747-2B5B,HL7445,KAL,14.0,Seoul-Gimpo (Kim...,South Korea,A1,1980
21-Nov-80,Boeing 727-92C,N18479,"Air Micronesia, lsf Continental Air Lines",0.0,"Yap Airport, Wes...",Micronesia,A1,1980
21-Nov-80,Antonov An-26,Unknown,Soviet AF,0.0,near Menongue,Angola,C1,1980
24-Nov-80,Douglas C-47A (DC-3),HK-1221G,DirecciÃ³n General de Aduanas,15.0,near Murri,Colombia,A1,1980
24-Nov-80,Douglas DC-4-1009,6903,South African AF,0.0,Johannesburg-Ran...,South Africa,O1,1980
28-Nov-80,Douglas DC-6A,N844TA,Miami Air Lease,4.0,near Bimini,Bahamas,A1,1980
28-Nov-80,Douglas DC-7B,N816D,Central Air Services,2.0,near Pecos City Airpo...,USA,A1,1980
29-Nov-80,DHC-4A Caribou,M21-12,Royal Malaysian AF,0.0,Simanggang,Malaysia,A1,1980
30-Nov-80,Boeing 707-131B,N797TW,TWA,0.0,San Francisco In...,USA,A1,1980
02-Dec-80,Douglas C-54Q (DC-4),N96449,"U.S. Forest Service, opb Waig Aircraft",2.0,"near Indio, CA",USA,A1,1980
02-Dec-80,Douglas C-54G (DC-4),N406WA,"U.S. Forest Service, opb Waig Aircraft",0.0,"near Indio, CA",USA,A2,1980
04-Dec-80,Antonov An-24V,SP-LTB,LOT,0.0,Berlin-Tempelhof...,Germany,H2,1980
05-Dec-80,DC-9-51,YV-33C,LAV,0.0,Higuerote Airpor...,Venezuela,H2,1980
10-Dec-80,DC-9-32,I-DIKC,Alitalia,0.0,Milano-Linate Ai...,Italy,A2,1980
12-Dec-80,Antonov An-26,Unknown,Soviet AF,5.0,Angola/Namibia b...,Angola,C1,1980
15-Dec-80,Boeing 727-59,HK-1337,Avianca,0.0,Havana-JosÃ© Mar...,Cuba,H2,1980
16-Dec-80,BN-2A Trislander Mk.III-2,VH-EGU,Eagle Airways,2.0,"near Tumut, NS",Australia,A1,1980
18-Dec-80,Douglas C-47A (DC-3),3711,Zimbabwe AF,0.0,near Marandellas,Zimbabwe,U1,1980
19-Dec-80,Rockwell 1121 Jet Commander,N29LB,Langham Petroleum,3.0,"Many, LA",USA,A1,1980
19-Dec-80,CC-123 Otter (DHC-3),9407,Canadian Armed Forces,4.0,"Slide Mountain, NY",USA,A1,1980
19-Dec-80,Consolidated PBY-5A Catalina,C-FIGJ,Gov. of Newfoundland and Labrador,0.0,"Sherbrooke, QC",Canada,A1,1980
20-Dec-80,Boeing 707-321F,HK-2410X,Aerotal Colombia,0.0,BogotÃ¡-Eldorado...,Colombia,A1,1980
20-Dec-80,Tupolev Tu-134,DM-SCB,Interflug,0.0,Poprad/Tatry Air...,Slovakia,H2,1980
21-Dec-80,SE-210 Caravelle VI-R,HK-1810,TAC Colombia,70.0,near Riohacha,Colombia,A1,1980
22-Dec-80,Lockheed L-1011 TriStar 200,HZ-AHJ,Saudi Arabian,2.0,near Qatar,Qatar,A2,1980
26-Dec-80,Beech Hawker BH-125-400A,XA-CUZ,SARSA,3.0,near CancÃºn Airport ...,Mexico,A1,1980
27-Dec-80,Douglas C-47B (DC-3),N54605,Visionair International,0.0,ReykjavÃ­k Domes...,Iceland,O1,1980
??-DEC-1980,Antonov An-2,12-Jan,Cuban AF,5.0,near Candelaria,Cuba,A1,1980
??-???-1980,Convair CV-440-38,N102US,Farm-Kem Inc,0.0,Unknown,Colombia,A1,1980
??-???-1980,Douglas C-47 (DC-3),N....,Unknown,2.0,"near El Banco, Magdalena",Colombia,A1,1980
??-???-1980,Douglas DC-7CF,N8219H,Aero Services Corp.,0.0,Unknown,Colombia,C1,1980
??-???-1980,DHC-6 Twin Otter 300,FAP-313,Peruvian AF,0.0,Unknown,Unknown country,A1,1980
06-Jan-81,Tupolev Tu-134B,CCCP-65698,"Aeroflot, Latvia",0.0,Adler/Sochi Airp...,Russia,A1,1981
08-Jan-81,Boeing 720-047B,AP-AXK,PIA,0.0,Karachi Internat...,Pakistan,A1,1981
08-Jan-81,Lockheed L-188A Electra,HR-SAW,SAHSA,6.0,near Guatemala City-L...,Guatemala,A1,1981
08-Jan-81,Douglas C-47B (DC-3),HEK-15,Turkish AF,0.0,Izmir-Cigli Air ...,Turkey,A1,1981
10-Jan-81,Antonov An-24V,SP-LTB,LOT,0.0,Warszawa-Okecie ...,Poland,H2,1981
10-Jan-81,Douglas DC-3,VT-AUR,Maharashtra Government,0.0,Karad Airport,India,A2,1981
11-Jan-81,Douglas C-47A (DC-3),ET-AGW,Ethiopian Airlines,0.0,Bahar Dar Airpor...,Ethiopia,A1,1981
12-Jan-81,Douglas DC-3D,N137H,Sun Valley,0.0,Agua Negro Ranch...,Mexico,A1,1981
14-Jan-81,Bristol 170 Freighter 31E,ZK-CAM,SAFE Air,0.0,Blenheim-Woodbou...,New Zealand,A1,1981
14-Jan-81,Lockheed C-130E Hercules,69-6581,USAF,9.0,Ramstein AFB  (RMS),Germany,A1,1981
15-Jan-81,DC-8-61,N913R,"Saudi Arabian, lsf ONA",0.0,Luxembourg-Finde...,Luxembourg,O1,1981
15-Jan-81,Breguet SP-13A Atlantic,255,Dutch Navy,3.0,near Inner Hebrides,Atlantic Ocean,A1,1981
18-Jan-81,Lockheed P-3A Orion,152161,US Navy,0.0,Whidbey Island-N...,USA,A1,1981
18-Jan-81,Shorts SC.7 Skyvan 3-100,8R-GFF,Guyana CAA,4.0,within Kamoa Mountains,Guyana,A1,1981
20-Jan-81,Beech 99A,N390CA,Cascade Airways,7.0,near Spokane Internat...,USA,A1,1981
21-Jan-81,Cessna 500 Citation I,N501GP,Georgia Pacific Corp.,5.0,Bluefield-Mercer...,USA,A1,1981
28-Jan-81,Douglas DC-3,PP-ZNU,Sudene,0.0,"Petrolina, PE",Brazil,A1,1981
03-Feb-81,DC-10-30,AP-AXE,PIA,0.0,Karachi Internat...,Pakistan,O1,1981
05-Feb-81,Lockheed L-1011 TriStar,Unknown,Eastern Air Lines,0.0,San Juan-Isla Ve...,Puerto Rico,H2,1981
06-Feb-81,Boeing 727,Unknown,Avianca,0.0,CÃºcuta,Colombia,H2,1981
07-Feb-81,Tupolev Tu-104A,CCCP-42332,Soviet Navy,50.0,near Leningrad,Russia,A1,1981
10-Feb-81,Curtiss C-46D,CP-1588,T.A. Universal,0.0,Caravani,Bolivia,U1,1981
11-Feb-81,Lockheed L-1329 JetStar 731,N520S,Texasgulf Aviation,8.0,Westchester Coun...,USA,A1,1981
11-Feb-81,Morane Saulnier (FMA) MS.760A Paris IA,E-218,Argentine AF,2.0,"near Mendoza, MD",Argentina,A1,1981
12-Feb-81,Ilyushin Il-14T,CCCP-04188,"Aeroflot, Central Region",2.0,"Krenkel Station,...",Russia,A1,1981
13-Feb-81,Boeing 737-2A8,VT-EAI,Indian Airlines,0.0,Madras Airport (...,India,A2,1981
17-Feb-81,Boeing 737-293,N468AC,Air California,0.0,Santa Ana-John W...,USA,A1,1981
18-Feb-81,Let L-410M,CCCP-67273,"Aeroflot, Yakutsk",0.0,Unknown,Russia,O1,1981
24-Feb-81,Embraer EMB-110P Bandeirante,PT-GLB,VOTEC,11.0,"BelÃ©m Airport, ...",Brazil,A1,1981
26-Feb-81,Lockheed MC-130E Combat Talon I,64-0564,USAF,23.0,near Tabones Island,Philippines,A1,1981
27-Feb-81,DHC-6 Twin Otter 300,C-FCSV,Canadian DoT,2.0,"Galt, ON",Canada,A1,1981
02-Mar-81,Douglas C-47B (DC-3),HK-2497,LANSA,0.0,near Anapoima,Colombia,A2,1981
02-Mar-81,Boeing 720-030B,AP-AZP,PIA,1.0,"Kabul, Damascus",Syria,H2,1981
02-Mar-81,Canadair CL-215,UD.13-02,Spanish AF,4.0,Pantano de BuendÃ­a,Spain,A1,1981
05-Mar-81,Boeing 727,Unknown,Continental Air Lines,0.0,Los Angeles Inte...,USA,H2,1981
08-Mar-81,Antonov An-24T,CCCP-46280,"Aeroflot, Central Region",0.0,near Kursk-Vostochny ...,Russia,A1,1981
10-Mar-81,Breguet 1150 Atlantic,29,French Navy,18.0,near Moroni-Prince Sa...,Comoros,A1,1981
10-Mar-81,Embraer C-95 Bandeirante (EMB-110),2168,Brazilian AF,0.0,"Rio de Janeiro, RJ",Brazil,A1,1981
11-Mar-81,Fokker F-28 Fellowship 2000,9G-ACA,Ghana Airways,0.0,Accra-Kotoka Air...,Ghana,A1,1981
15-Mar-81,DHC-6 Twin Otter 300,C-FDHT,Bradley Air Services,0.0,Station Nord,Greenland,U1,1981
15-Mar-81,Boeing RC-135S Cobra Ball II,61-2664,USAF,6.0,"Shemya AFB, AK (...",USA,A1,1981
15-Mar-81,Beech 200 Super King Air,YV-257CP,Inversiones Rizo C. A.,0.0,unknown location,Unknown country,U1,1981
16-Mar-81,Douglas C-47A (DC-3),C-FIRW,Air Inuit,0.0,"Lac Bienville, QC",Canada,A1,1981
18-Mar-81,Beech A100 King Air,N999CR,Crutcher Resources Corp.,0.0,"Houston, TX",USA,A1,1981
25-Mar-81,Douglas DC-3-322,N3VB,Sun Valley,0.0,near San Luis PotosÃ­,Mexico,A1,1981
26-Mar-81,Antonov An-24V,SP-LTU,LOT,1.0,near Slupsk-Redzikowo...,Poland,A1,1981
26-Mar-81,Fokker F-27 Friendship 400,5A-DBR,Libyan Arab Airlines,0.0,Unknown,Chad,A1,1981
26-Mar-81,Ilyushin Il-18D,VN-B190?,HÃ¢ng KhÃ´ng ViÃªtnam,0.0,Hoa Binh,Vietnam,A1,1981
27-Mar-81,Boeing 737-2K6,HR-SHA,SAHSA,0.0,"Managua, Panama ...",Panama,H2,1981
28-Mar-81,DC-9-32,PK-GNJ,Garuda,4.0,Bangkok-Don Muan...,Thailand,H2,1981
28-Mar-81,Douglas C-54B (DC-4),N98AS,"Caribbean Air Cargo, lsf Tuky Air Transport",1.0,near St. Croix,U.S. Virgin Isl.,A1,1981
29-Mar-81,Boeing 707-329,OO-SJA,Sobelair,0.0,Brussel-Zaventem...,Belgium,A1,1981
29-Mar-81,Lockheed L-1329 JetStar I,N267L,Alco Aviation,0.0,London-Luton Air...,U.K.,A1,1981
29-Mar-81,Potez 840,F-BMCY,Club AÃ©ronautique de Paris,0.0,Sumburgh Airport...,U.K.,A1,1981
02-Apr-81,Swearingen SA226-TC Metro II,VH-BPL,Bush Pilots Airways,0.0,"Emerald Airport,...",Australia,A1,1981
02-Apr-81,Douglas C-47A (DC-3),N258M,Skytrain Air,3.0,near PalaÃº de Abajo,Mexico,A1,1981
06-Apr-81,Douglas C-47A (DC-3),CP-1470,Urcupina,7.0,Laguna Soliz,Bolivia,A1,1981
07-Apr-81,Learjet 23,N400PG,Freedom International,1.0,near Cincinnati Munic...,USA,A2,1981
10-Apr-81,Airbus A300B,Unknown,Eastern Air Lines,1.0,Miami Internatio...,USA,H2,1981
17-Apr-81,Handley Page HP-137 Jetstream III,N11360,Air US,13.0,near Fort Collins/Lov...,USA,A1,1981
21-Apr-81,Douglas C-53-DO (DC-3),F-BJBY,HÃ©met Exploration,4.0,near Puerto de Andrai...,Mediterranean Sea,A1,1981
24-Apr-81,Lockheed L-100-20 Hercules,FAP-396,Peruvian AF,0.0,near San Juan,Peru,A1,1981
28-Apr-81,Douglas C-47A (DC-3),PK-OBK,Airfast Indonesia,9.0,near Pekanbaru,Indonesia,A1,1981
28-Apr-81,Antonov An-2TP,CCCP-92864,"Aeroflot, Yakutsk",12.0,near Lazo,Russia,A1,1981
01-May-81,Vickers 832 Viscount,PK-RVN,Mandala Airlines,0.0,Semarang-Achmad ...,Indonesia,A1,1981
02-May-81,BAe-125-700A,XA-KEW,SARSA,4.0,near Monterrey,Mexico,A1,1981
02-May-81,Boeing 737-248C,EI-ASD,Aer Lingus,0.0,Le Touquet Airpo...,France,H2,1981
03-May-81,Antonov An-2R,CCCP-70836,"Aeroflot, Azerbaijan",2.0,"near Voskhod, Krasnod...",Russia,A1,1981
04-May-81,GAF Nomad N.22B,P2-011,PNG Defence Force,2.0,near Vanimo,P.N. Guinea,A1,1981
06-May-81,Boeing EC-135N,61-0328,USAF,21.0,"near Walkersville, MD",USA,A1,1981
07-May-81,BAC One-Eleven 529FR,LV-LOX,Austral Lineas AÃ©reas,31.0,near Buenos Aires-Jor...,Argentina,A1,1981
09-May-81,DHC-4A Caribou,C-GVGU,Propair,0.0,"Mount Joli, QC",Canada,A1,1981
09-May-81,Douglas C-47 (DC-3),N60705,Sky Train Air,0.0,Vicente Guerro,Mexico,A1,1981
15-May-81,Shorts SC.7 Skyvan 3-200,N70DA,Gifford Aviation,0.0,"Slate Creek, AK",USA,A1,1981
16-May-81,Lockheed L-100-20 Hercules,D2-EAS,TAAG,4.0,near Menongue Airport...,Angola,C1,1981
